"Country","FAO commodity","2/3_vegan","lacto_ovo_vegetarian","low_red_meat","meatless_day","no_dairy","no_red_meat","pescetarian","vegan","GrandTotal"
"Sierra Leone","Poultry Meat","5.501240009","0","16.50372003","14.14604574","17.43840218","17.80311483","0","0","8.66437402"
"Sierra Leone","Pulses, Other and products","171.4741085","180.5773527","118.4321769","127.3100591","125.13954","127.7567507","140.7026079","197.9950743","149.6753506"
"Sierra Leone","Rape and Mustard Oil","0","0","0","0","0","0","0","0","0"
"Sierra Leone","Rice (Milled Equivalent)","165.329861","161.3399175","179.5108369","176.9149913","182.583702","179.7223803","177.6410041","158.239373","172.2137151"
"Sierra Leone","Roots, Other","66.0132037","64.42009191","71.67540924","70.63893534","72.90234833","71.75987465","70.92881904","63.18210094","68.76180134"
"Sierra Leone","Rye and products","0","0","0","0","0","0","0","0","0"
"Sierra Leone","Sesame seed","16.6783698","16.6783698","16.6783698","16.6783698","16.6783698","16.6783698","16.6783698","16.6783698","16.6783698"
"Sierra Leone","Sesameseed Oil","0","0","0","0","0","0","0","0","0"
"Sierra Leone","Sorghum and products","169.6168302","165.5234284","184.165516","181.5023606","187.3180598","184.3825446","182.2471988","162.3424874","176.6791813"
"Sierra Leone","Soyabean Oil","0.299176844","0.299176844","0.299176844","0.299176844","0.299176844","0.299176844","0.299176844","0.299176844","0.299176844"
"Sierra Leone","Soyabeans","11.75672641","12.38086933","8.120028811","8.728720314","8.579903678","8.759346688","9.646949501","13.5750752","10.26214489"
"Sierra Leone","Sugar (Raw Equivalent)","81.0769248","81.0769248","81.0769248","81.0769248","81.0769248","81.0769248","81.0769248","81.0769248","81.0769248"
"Sierra Leone","Sugar cane","10.40452572","10.40452572","10.40452572","10.40452572","10.40452572","10.40452572","10.40452572","10.40452572","10.40452572"
"Sierra Leone","Sunflower seed","0","0","0","0","0","0","0","0","0"
"Sierra Leone","Sunflowerseed Oil","0","0","0","0","0","0","0","0","0"
"Sierra Leone","Sweet potatoes","18.82672303","18.3723734","20.44156323","20.14596469","20.79148175","20.46565246","20.22863845","18.01930293","19.61061297"
"Sierra Leone","Sweeteners, Other","1.495884221","1.495884221","1.495884221","1.495884221","1.495884221","1.495884221","1.495884221","1.495884221","1.495884221"
"Sierra Leone","Tomatoes and products","17.19521137","15.78109696","14.76307454","14.90850631","14.76307454","14.76307454","15.78109696","18.41127979","15.73839978"
"Sierra Leone","Vegetables, Other","26.36026655","24.19242854","22.63179972","22.85474669","22.63179972","22.63179972","24.19242854","28.22449996","24.12697374"
"Sierra Leone","Wheat and products","110.5514719","107.8835078","120.0338954","118.2981257","122.0886347","120.1753485","118.7835903","105.8102601","115.1545133"
"Sierra Leone","Yams","27.31223485","26.65310242","29.65490993","29.22608029","30.16254245","29.68985656","29.34601647","26.14089731","28.4494368"
"Sudan (former)","Apples and products","0","0","0","0","0","0","0","0","0"
"Sudan (former)","Bananas","76.27528053","79.33026417","66.10855347","48.8088022","66.10855347","66.10855347","79.33026417","92.55197486","71.75969945"
"Sudan (former)","Barley and products","1.448140067","1.266178213","1.425971016","1.467085481","1.597725404","1.365891383","1.393687573","1.421925087","1.413937297"
"Sudan (former)","Beans","310.7712262","237.9230075","174.5422147","182.5317631","247.9040283","215.8473289","267.649272","379.5068948","248.2693681"
"Sudan (former)","Bivalve molluscs","0","0","0","0","0","0","0","0","0"
"Sudan (former)","Bovine Meat","17.97344328","0","53.92032983","46.21742557","53.92032983","0","0","0","20.8781739"
"Sudan (former)","Butter, Ghee","2.249611877","6.748835632","6.748835632","6.748835632","0","6.748835632","6.748835632","0","4.710878837"
"Sudan (former)","Cassava and products","44.98744149","39.33467456","44.29874506","45.57599347","49.63441021","42.432331","43.29583828","44.17305558","43.92490953"
"Sudan (former)","Cephalopods","0","0","0","0","0","0","0","0","0"
"Sudan (former)","Cereals, Other","1.262608434","1.103959021","1.243279619","1.279126615","1.393029318","1.19089722","1.21513224","1.239752044","1.232787627"
"Sudan (former)","Citrus, Other","2.797919256","2.909981741","2.424984785","1.790397709","2.424984785","2.424984785","2.909981741","3.394978698","2.632279337"
"Sudan (former)","Coconut Oil","2.010092615","2.010092615","2.010092615","2.010092615","2.010092615","2.010092615","2.010092615","2.010092615","2.010092615"
"Sudan (former)","Coconuts - Incl Copra","8.454000497","8.454000497","8.454000497","8.454000497","8.454000497","8.454000497","8.454000497","8.454000497","8.454000497"
"Sudan (former)","Cottonseed Oil","1.206055569","1.206055569","1.206055569","1.206055569","1.206055569","1.206055569","1.206055569","1.206055569","1.206055569"
"Sudan (former)","Cream","0.642746251","1.928238752","1.928238752","1.928238752","0","1.928238752","1.928238752","0","1.345965382"
"Sudan (former)","Crustaceans","0","0","0","0","0","0","0","0","0"
"Sudan (former)","Dates","0.537257695","0.558775983","0.465646652","0.343792961","0.465646652","0.465646652","0.558775983","0.651905313","0.505451444"
"Sudan (former)","Demersal Fish","0","0","0","0","0","0","0","0","0"
"Sudan (former)","Eggs","3.708918991","15.27589831","11.20652077","11.71949145","15.91673192","13.85852458","8.214195875","0","10.55216101"
"Sudan (former)","Forage fish","0","0","0","0","0","0","0","0","0"
"Sudan (former)","Freshwater Fish","3.374893043","0","10.19725938","8.678296396","14.48326802","12.61042323","15.63684209","0","7.709479822"
"Sudan (former)","Fruits, Other","50.5542082","52.57900939","43.81584116","32.34980364","43.81584116","43.81584116","52.57900939","61.34217762","47.56134309"
"Sudan (former)","Grapefruit and products","0","0","0","0","0","0","0","0","0"
"Sudan (former)","Grapes and products (excl wine)","0","0","0","0","0","0","0","0","0"
"Sudan (former)","Groundnut Oil","0","0","0","0","0","0","0","0","0"
"Sudan (former)","Groundnuts (Shelled Eq)","8.089239853","8.089239853","8.089239853","8.089239853","8.089239853","8.089239853","8.089239853","8.089239853","8.089239853"
"Sudan (former)","Honey","0.804037046","2.412111138","2.412111138","2.412111138","2.412111138","2.412111138","2.412111138","0","1.976461846"
"Sudan (former)","Insects","0","0","0","0","0","0","0","0","0"
"Sudan (former)","Lemons, Limes and products","0","0","0","0","0","0","0","0","0"
"Sudan (former)","Maize Germ Oil","12.86459274","12.86459274","12.86459274","12.86459274","12.86459274","12.86459274","12.86459274","12.86459274","12.86459274"
"Sudan (former)","Maize and products","593.7530442","519.1467217","584.6634942","601.5208683","655.0846455","560.0301967","571.4269345","583.0046199","579.7295398"
"Sudan (former)","Marine Fish, Other","0","0","0","0","0","0","0","0","0"
"Sudan (former)","Milk - Excluding Butter","79.46410136","327.2882301","240.1012544","251.0917221","0","296.9208023","175.9902805","0","184.6946926"
"Sudan (former)","Millet and products","7.988102972","6.984380983","7.865816002","8.092608001","8.813232463","7.534410008","7.687736911","7.843498206","7.79943666"
"Sudan (former)","Molluscs, Other","0","0","0","0","0","0","0","0","0"
"Sudan (former)","Mutton & Goat Meat","3.226002639","0","9.678007918","8.295435358","9.678007918","0","0","0","3.747364547"
"Sudan (former)","Nuts and products","8.485006463","8.485006463","8.485006463","8.485006463","8.485006463","8.485006463","8.485006463","8.485006463","8.485006463"
"Sudan (former)","Oats","2.157575","1.88647115","2.124545467","2.185801656","2.380441276","2.03503319","2.076446563","2.118517463","2.106616503"
"Sudan (former)","Offals, Edible","1.7282157","0","5.184647099","4.443983228","5.184647099","0","0","0","2.007516721"
"Sudan (former)","Oilcrops Oil, Other","12.86459274","12.86459274","12.86459274","12.86459274","12.86459274","12.86459274","12.86459274","12.86459274","12.86459274"
"Sudan (former)","Oilcrops, Other","0","0","0","0","0","0","0","0","0"
"Sudan (former)","Olive Oil","0","0","0","0","0","0","0","0","0"
"Sudan (former)","Olives (including preserved)","0","0","0","0","0","0","0","0","0"
"Sudan (former)","Onions","3.947664819","4.105777006","3.421480839","2.526123666","3.421480839","3.421480839","4.105777006","4.790073174","3.71395869"
"Sudan (former)","Oranges, Mandarines","3.9202319","4.077245341","3.397704451","2.508569251","3.397704451","3.397704451","4.077245341","4.756786232","3.68814983"
"Sudan (former)","Palm Oil","129.8519829","129.8519829","129.8519829","129.8519829","129.8519829","129.8519829","129.8519829","129.8519829","129.8519829"
"Sudan (former)","Palmkernel Oil","2.814129661","2.814129661","2.814129661","2.814129661","2.814129661","2.814129661","2.814129661","2.814129661","2.814129661"
"Sudan (former)","Peas","18.3046117","14.01380791","10.28064118","10.75123037","14.60169602","12.71353719","15.76470272","22.35318382","14.62321475"
"Sudan (former)","Pelagic Fish","0","0","0","0","0","0","0","0","0"
"Sudan (former)","Pigmeat","1.1521438","0","3.456431399","2.962655485","3.456431399","0","0","0","1.338344481"
"Sudan (former)","Pineapples and products","4.14522768","4.311252671","3.592710559","2.652544789","3.592710559","3.592710559","4.311252671","5.029794783","3.899825611"
"Sudan (former)","Plantains","3.345502585","3.479496923","2.899580769","2.140798078","2.899580769","2.899580769","3.479496923","4.059413076","3.147445128"
"Sudan (former)","Potatoes and products","80.69599554","70.55637347","79.46064982","81.75170769","89.03147218","76.11277903","77.66169084","79.23519495","78.79008422"
"Sudan (former)","Poultry Meat","0.936586116","0","2.829900515","2.4083643","4.019335599","3.499591593","0","0","1.661910951"
"Sudan (former)","Pulses, Other and products","98.08626606","75.09375852","55.08937981","57.61105781","78.24398923","68.12618657","84.47602445","119.7807619","78.35929855"
"Sudan (former)","Rape and Mustard Oil","0","0","0","0","0","0","0","0","0"
"Sudan (former)","Rice (Milled Equivalent)","112.4415683","98.31304806","110.7202411","113.9125946","124.0561975","106.0553276","108.2135769","110.406093","109.785877"
"Sudan (former)","Roots, Other","0.844829649","0.738675021","0.831896458","0.855882204","0.932096158","0.796846634","0.813062638","0.829536106","0.824876114"
"Sudan (former)","Rye and products","0","0","0","0","0","0","0","0","0"
"Sudan (former)","Sesame seed","5.038371977","5.038371977","5.038371977","5.038371977","5.038371977","5.038371977","5.038371977","5.038371977","5.038371977"
"Sudan (former)","Sesameseed Oil","0","0","0","0","0","0","0","0","0"
"Sudan (former)","Sorghum and products","19.55384792","17.09686568","19.25450515","19.80966278","21.57365871","18.44326594","18.81859046","19.19987406","19.09201707"
"Sudan (former)","Soyabean Oil","1.608074092","1.608074092","1.608074092","1.608074092","1.608074092","1.608074092","1.608074092","1.608074092","1.608074092"
"Sudan (former)","Soyabeans","5.090425349","3.897173246","2.858997357","2.98986597","4.060662131","3.535574153","4.384088757","6.216313978","4.066646388"
"Sudan (former)","Sugar (Raw Equivalent)","178.4962242","178.4962242","178.4962242","178.4962242","178.4962242","178.4962242","178.4962242","178.4962242","178.4962242"
"Sudan (former)","Sugar beet","0","0","0","0","0","0","0","0","0"
"Sudan (former)","Sugar cane","24.52312991","24.52312991","24.52312991","24.52312991","24.52312991","24.52312991","24.52312991","24.52312991","24.52312991"
"Sudan (former)","Sugar non-centrifugal","5.628259323","5.628259323","5.628259323","5.628259323","5.628259323","5.628259323","5.628259323","5.628259323","5.628259323"
"Sudan (former)","Sunflower seed","0.179253291","0.179253291","0.179253291","0.179253291","0.179253291","0.179253291","0.179253291","0.179253291","0.179253291"
"Sudan (former)","Sunflowerseed Oil","5.2262408","5.2262408","5.2262408","5.2262408","5.2262408","5.2262408","5.2262408","5.2262408","5.2262408"
"Sudan (former)","Sweet potatoes","43.32757207","37.88337124","42.66428598","43.89440867","47.80308491","40.86673566","41.69838273","42.54323398","42.30424359"
"Sudan (former)","Sweeteners, Other","4.020185231","4.020185231","4.020185231","4.020185231","4.020185231","4.020185231","4.020185231","4.020185231","4.020185231"
"Sudan (former)","Tomatoes and products","8.932319977","9.290077971","7.741731642","5.715820851","7.741731642","7.741731642","9.290077971","10.8384243","8.403516742"
"Sudan (former)","Vegetables, Other","35.32623678","36.74112604","30.61760503","22.60537479","30.61760503","30.61760503","36.74112604","42.86464705","33.23488444"
"Sudan (former)","Wheat and products","242.1302957","211.7061132","238.4236108","245.2979856","267.1410959","228.3782432","233.0257907","237.747128","236.4115624"
"Sudan (former)","Yams","0.754467953","0.659667463","0.742918077","0.764338343","0.832400568","0.711617128","0.726098693","0.740810184","0.736648618"
"Swaziland","Apples and products","0","0","0","0","0","0","0","0","0"
"Swaziland","Bananas","76.27528053","79.33026417","66.10855347","48.8088022","66.10855347","66.10855347","79.33026417","92.55197486","71.75969945"
"Swaziland","Barley and products","1.448140067","1.266178213","1.425971016","1.467085481","1.597725404","1.365891383","1.393687573","1.421925087","1.413937297"
"Swaziland","Beans","310.7712262","237.9230075","174.5422147","182.5317631","247.9040283","215.8473289","267.649272","379.5068948","248.2693681"
"Swaziland","Bivalve molluscs","0","0","0","0","0","0","0","0","0"
"Swaziland","Bovine Meat","17.97344328","0","53.92032983","46.21742557","53.92032983","0","0","0","20.8781739"
"Swaziland","Butter, Ghee","2.249611877","6.748835632","6.748835632","6.748835632","0","6.748835632","6.748835632","0","4.710878837"
"Swaziland","Cassava and products","44.98744149","39.33467456","44.29874506","45.57599347","49.63441021","42.432331","43.29583828","44.17305558","43.92490953"
"Swaziland","Cephalopods","0","0","0","0","0","0","0","0","0"
"Swaziland","Cereals, Other","1.262608434","1.103959021","1.243279619","1.279126615","1.393029318","1.19089722","1.21513224","1.239752044","1.232787627"
"Swaziland","Citrus, Other","2.797919256","2.909981741","2.424984785","1.790397709","2.424984785","2.424984785","2.909981741","3.394978698","2.632279337"
"Swaziland","Coconut Oil","2.010092615","2.010092615","2.010092615","2.010092615","2.010092615","2.010092615","2.010092615","2.010092615","2.010092615"
"Swaziland","Coconuts - Incl Copra","8.454000497","8.454000497","8.454000497","8.454000497","8.454000497","8.454000497","8.454000497","8.454000497","8.454000497"
"Swaziland","Cottonseed Oil","1.206055569","1.206055569","1.206055569","1.206055569","1.206055569","1.206055569","1.206055569","1.206055569","1.206055569"
"Swaziland","Cream","0.642746251","1.928238752","1.928238752","1.928238752","0","1.928238752","1.928238752","0","1.345965382"
"Swaziland","Crustaceans","0","0","0","0","0","0","0","0","0"
"Swaziland","Dates","0.537257695","0.558775983","0.465646652","0.343792961","0.465646652","0.465646652","0.558775983","0.651905313","0.505451444"
"Swaziland","Demersal Fish","0","0","0","0","0","0","0","0","0"
"Swaziland","Eggs","3.708918991","15.27589831","11.20652077","11.71949145","15.91673192","13.85852458","8.214195875","0","10.55216101"
"Swaziland","Forage fish","0","0","0","0","0","0","0","0","0"
"Swaziland","Freshwater Fish","3.374893043","0","10.19725938","8.678296396","14.48326802","12.61042323","15.63684209","0","7.709479822"
"Swaziland","Fruits, Other","50.5542082","52.57900939","43.81584116","32.34980364","43.81584116","43.81584116","52.57900939","61.34217762","47.56134309"
"Swaziland","Grapefruit and products","0","0","0","0","0","0","0","0","0"
"Swaziland","Grapes and products (excl wine)","0","0","0","0","0","0","0","0","0"
"Swaziland","Groundnut Oil","0","0","0","0","0","0","0","0","0"
"Swaziland","Groundnuts (Shelled Eq)","8.089239853","8.089239853","8.089239853","8.089239853","8.089239853","8.089239853","8.089239853","8.089239853","8.089239853"
"Swaziland","Honey","0.804037046","2.412111138","2.412111138","2.412111138","2.412111138","2.412111138","2.412111138","0","1.976461846"
"Swaziland","Insects","0","0","0","0","0","0","0","0","0"
"Swaziland","Lemons, Limes and products","0","0","0","0","0","0","0","0","0"
"Swaziland","Maize Germ Oil","12.86459274","12.86459274","12.86459274","12.86459274","12.86459274","12.86459274","12.86459274","12.86459274","12.86459274"
"Swaziland","Maize and products","593.7530442","519.1467217","584.6634942","601.5208683","655.0846455","560.0301967","571.4269345","583.0046199","579.7295398"
"Swaziland","Marine Fish, Other","0","0","0","0","0","0","0","0","0"
"Swaziland","Milk - Excluding Butter","79.46410136","327.2882301","240.1012544","251.0917221","0","296.9208023","175.9902805","0","184.6946926"
"Swaziland","Millet and products","7.988102972","6.984380983","7.865816002","8.092608001","8.813232463","7.534410008","7.687736911","7.843498206","7.79943666"
"Swaziland","Molluscs, Other","0","0","0","0","0","0","0","0","0"
"Swaziland","Mutton & Goat Meat","3.226002639","0","9.678007918","8.295435358","9.678007918","0","0","0","3.747364547"
"Swaziland","Nuts and products","8.485006463","8.485006463","8.485006463","8.485006463","8.485006463","8.485006463","8.485006463","8.485006463","8.485006463"
"Swaziland","Oats","2.157575","1.88647115","2.124545467","2.185801656","2.380441276","2.03503319","2.076446563","2.118517463","2.106616503"
"Swaziland","Offals, Edible","1.7282157","0","5.184647099","4.443983228","5.184647099","0","0","0","2.007516721"
"Swaziland","Oilcrops Oil, Other","12.86459274","12.86459274","12.86459274","12.86459274","12.86459274","12.86459274","12.86459274","12.86459274","12.86459274"
"Swaziland","Oilcrops, Other","0","0","0","0","0","0","0","0","0"
"Swaziland","Olive Oil","0","0","0","0","0","0","0","0","0"
"Swaziland","Olives (including preserved)","0","0","0","0","0","0","0","0","0"
"Swaziland","Onions","3.947664819","4.105777006","3.421480839","2.526123666","3.421480839","3.421480839","4.105777006","4.790073174","3.71395869"
"Swaziland","Oranges, Mandarines","3.9202319","4.077245341","3.397704451","2.508569251","3.397704451","3.397704451","4.077245341","4.756786232","3.68814983"
"Swaziland","Palm Oil","129.8519829","129.8519829","129.8519829","129.8519829","129.8519829","129.8519829","129.8519829","129.8519829","129.8519829"
"Swaziland","Palmkernel Oil","2.814129661","2.814129661","2.814129661","2.814129661","2.814129661","2.814129661","2.814129661","2.814129661","2.814129661"
"Swaziland","Peas","18.3046117","14.01380791","10.28064118","10.75123037","14.60169602","12.71353719","15.76470272","22.35318382","14.62321475"
"Swaziland","Pelagic Fish","0","0","0","0","0","0","0","0","0"
"Swaziland","Pigmeat","1.1521438","0","3.456431399","2.962655485","3.456431399","0","0","0","1.338344481"
"Swaziland","Pineapples and products","4.14522768","4.311252671","3.592710559","2.652544789","3.592710559","3.592710559","4.311252671","5.029794783","3.899825611"
"Swaziland","Plantains","3.345502585","3.479496923","2.899580769","2.140798078","2.899580769","2.899580769","3.479496923","4.059413076","3.147445128"
"Swaziland","Potatoes and products","80.69599554","70.55637347","79.46064982","81.75170769","89.03147218","76.11277903","77.66169084","79.23519495","78.79008422"
"Swaziland","Poultry Meat","0.936586116","0","2.829900515","2.4083643","4.019335599","3.499591593","0","0","1.661910951"
"Swaziland","Pulses, Other and products","98.08626606","75.09375852","55.08937981","57.61105781","78.24398923","68.12618657","84.47602445","119.7807619","78.35929855"
"Swaziland","Rape and Mustard Oil","0","0","0","0","0","0","0","0","0"
"Swaziland","Rice (Milled Equivalent)","112.4415683","98.31304806","110.7202411","113.9125946","124.0561975","106.0553276","108.2135769","110.406093","109.785877"
"Swaziland","Roots, Other","0.844829649","0.738675021","0.831896458","0.855882204","0.932096158","0.796846634","0.813062638","0.829536106","0.824876114"
"Swaziland","Rye and products","0","0","0","0","0","0","0","0","0"
"Swaziland","Sesame seed","5.038371977","5.038371977","5.038371977","5.038371977","5.038371977","5.038371977","5.038371977","5.038371977","5.038371977"
"Swaziland","Sesameseed Oil","0","0","0","0","0","0","0","0","0"
"Swaziland","Sorghum and products","19.55384792","17.09686568","19.25450515","19.80966278","21.57365871","18.44326594","18.81859046","19.19987406","19.09201707"
"Swaziland","Soyabean Oil","1.608074092","1.608074092","1.608074092","1.608074092","1.608074092","1.608074092","1.608074092","1.608074092","1.608074092"
"Swaziland","Soyabeans","5.090425349","3.897173246","2.858997357","2.98986597","4.060662131","3.535574153","4.384088757","6.216313978","4.066646388"
"Swaziland","Sugar (Raw Equivalent)","178.4962242","178.4962242","178.4962242","178.4962242","178.4962242","178.4962242","178.4962242","178.4962242","178.4962242"
"Swaziland","Sugar beet","0","0","0","0","0","0","0","0","0"
"Swaziland","Sugar cane","24.52312991","24.52312991","24.52312991","24.52312991","24.52312991","24.52312991","24.52312991","24.52312991","24.52312991"
"Swaziland","Sugar non-centrifugal","5.628259323","5.628259323","5.628259323","5.628259323","5.628259323","5.628259323","5.628259323","5.628259323","5.628259323"
"Swaziland","Sunflower seed","0.179253291","0.179253291","0.179253291","0.179253291","0.179253291","0.179253291","0.179253291","0.179253291","0.179253291"
"Swaziland","Sunflowerseed Oil","5.2262408","5.2262408","5.2262408","5.2262408","5.2262408","5.2262408","5.2262408","5.2262408","5.2262408"
"Swaziland","Sweet potatoes","43.32757207","37.88337124","42.66428598","43.89440867","47.80308491","40.86673566","41.69838273","42.54323398","42.30424359"
"Swaziland","Sweeteners, Other","4.020185231","4.020185231","4.020185231","4.020185231","4.020185231","4.020185231","4.020185231","4.020185231","4.020185231"
"Swaziland","Tomatoes and products","8.932319977","9.290077971","7.741731642","5.715820851","7.741731642","7.741731642","9.290077971","10.8384243","8.403516742"
"Swaziland","Vegetables, Other","35.32623678","36.74112604","30.61760503","22.60537479","30.61760503","30.61760503","36.74112604","42.86464705","33.23488444"
"Swaziland","Wheat and products","242.1302957","211.7061132","238.4236108","245.2979856","267.1410959","228.3782432","233.0257907","237.747128","236.4115624"
"Swaziland","Yams","0.754467953","0.659667463","0.742918077","0.764338343","0.832400568","0.711617128","0.726098693","0.740810184","0.736648618"
"Tajikistan","Apples and products","23.39235511","22.62697737","18.85581448","18.13024087","18.85581448","18.85581448","22.62697737","26.39814027","21.17708527"
"Tajikistan","Bananas","2.839078864","2.746186646","2.288488872","2.200427594","2.288488872","2.288488872","2.746186646","3.203884421","2.57021642"
"Tajikistan","Barley and products","12.61157219","11.42278565","12.04695422","11.76133034","14.15051243","12.11780306","12.42081189","13.00848106","12.36722518"
"Tajikistan","Beans","230.9529742","37.2490003","23.39902712","25.37759472","67.5719115","32.63803146","102.9827266","334.7299478","97.64983295"
"Tajikistan","Bivalve molluscs","0","0","0","0","0","0","0","0","0"
"Tajikistan","Bovine Meat","25.84463315","0","77.53389945","66.4576281","77.53389945","0","0","0","30.02144537"
"Tajikistan","Butter, Ghee","1.265116824","3.795350472","3.795350472","3.795350472","0","3.795350472","3.795350472","0","2.649262361"
"Tajikistan","Cassava and products","0","0","0","0","0","0","0","0","0"
"Tajikistan","Cephalopods","0","0","0","0","0","0","0","0","0"
"Tajikistan","Cereals, Other","3.925701806","3.555659007","3.749948794","3.661040436","4.40473966","3.772002464","3.866322368","4.049250705","3.849642017"
"Tajikistan","Citrus, Other","0","0","0","0","0","0","0","0","0"
"Tajikistan","Coconut Oil","2.782498485","2.782498485","2.782498485","2.782498485","2.782498485","2.782498485","2.782498485","2.782498485","2.782498485"
"Tajikistan","Coconuts - Incl Copra","0","0","0","0","0","0","0","0","0"
"Tajikistan","Cottonseed Oil","43.47653883","43.47653883","43.47653883","43.47653883","43.47653883","43.47653883","43.47653883","43.47653883","43.47653883"
"Tajikistan","Cream","0.204877218","0.614631655","0.614631655","0.614631655","0","0.614631655","0.614631655","0","0.429030342"
"Tajikistan","Crustaceans","0","0","0","0","0","0","0","0","0"
"Tajikistan","Dates","0","0","0","0","0","0","0","0","0"
"Tajikistan","Demersal Fish","0","0","0","0","0","0","0","0","0"
"Tajikistan","Eggs","4.731747939","22.59746265","14.19524382","15.39556079","40.99314703","19.80017425","14.19524382","0","17.2508276"
"Tajikistan","Forage fish","0","0","0","0","0","0","0","0","0"
"Tajikistan","Freshwater Fish","0","0","0","0","0","0","0","0","0"
"Tajikistan","Fruits, Other","8.945199058","8.65251984","7.2104332","6.932975017","7.2104332","7.2104332","8.65251984","10.09460648","8.098083426"
"Tajikistan","Grapefruit and products","0","0","0","0","0","0","0","0","0"
"Tajikistan","Grapes and products (excl wine)","1.280155922","1.238270322","1.031891935","0.992184631","1.031891935","1.031891935","1.238270322","1.444648709","1.158924401"
"Tajikistan","Groundnut Oil","0","0","0","0","0","0","0","0","0"
"Tajikistan","Groundnuts (Shelled Eq)","0.614631655","0.614631655","0.614631655","0.614631655","0.614631655","0.614631655","0.614631655","0.614631655","0.614631655"
"Tajikistan","Honey","0.579687184","1.521719424","1.521719424","1.708012678","1.521719424","1.521719424","1.521719424","0","1.27828441"
"Tajikistan","Insects","0","0","0","0","0","0","0","0","0"
"Tajikistan","Lemons, Limes and products","0","0","0","0","0","0","0","0","0"
"Tajikistan","Maize Germ Oil","1.043436932","1.043436932","1.043436932","1.043436932","1.043436932","1.043436932","1.043436932","1.043436932","1.043436932"
"Tajikistan","Maize and products","157.8496275","142.9704745","150.7827261","147.2077854","177.1113928","151.6694882","155.4620233","162.8174393","154.7913185"
"Tajikistan","Marine Fish, Other","0.298173929","0","0.894521787","0.76673296","2.583207699","1.247719833","3.936928324","0","1.136020658"
"Tajikistan","Milk - Excluding Butter","108.3388335","517.3950036","325.0165004","352.4991437","0","453.3478554","325.0165004","0","281.0685576"
"Tajikistan","Millet and products","0","0","0","0","0","0","0","0","0"
"Tajikistan","Molluscs, Other","0","0","0","0","0","0","0","0","0"
"Tajikistan","Mutton & Goat Meat","17.63760835","0","52.91282504","45.35385004","52.91282504","0","0","0","20.4880639"
"Tajikistan","Nuts and products","14.82372592","14.82372592","14.82372592","14.82372592","14.82372592","14.82372592","14.82372592","14.82372592","14.82372592"
"Tajikistan","Oats","0.809348183","0.733057756","0.773113801","0.754783876","0.908109739","0.777660528","0.797106133","0.834819827","0.793667203"
"Tajikistan","Offals, Edible","2.882183892","0","8.646551677","7.411330009","8.646551677","0","0","0","3.34798044"
"Tajikistan","Oilcrops Oil, Other","19.82530171","19.82530171","19.82530171","19.82530171","19.82530171","19.82530171","19.82530171","19.82530171","19.82530171"
"Tajikistan","Oilcrops, Other","0","0","0","0","0","0","0","0","0"
"Tajikistan","Olive Oil","0","0","0","0","0","0","0","0","0"
"Tajikistan","Olives (including preserved)","0","0","0","0","0","0","0","0","0"
"Tajikistan","Onions","16.95277269","16.39809255","13.66507713","13.13924361","13.66507713","13.66507713","16.39809255","19.13110798","15.34733511"
"Tajikistan","Oranges, Mandarines","2.129309148","2.059639985","1.716366654","1.650320695","1.716366654","1.716366654","2.059639985","2.402913316","1.927662315"
"Tajikistan","Palm Oil","0","0","0","0","0","0","0","0","0"
"Tajikistan","Palmkernel Oil","0","0","0","0","0","0","0","0","0"
"Tajikistan","Peas","47.23808316","7.61874308","4.785931823","5.190619145","13.82085503","6.675636239","21.06362397","68.46415883","19.97285787"
"Tajikistan","Pelagic Fish","1.192695716","0","3.578087147","3.06693184","10.3328308","4.990879333","15.7477133","0","4.544082633"
"Tajikistan","Pigmeat","6.815024301","0","20.4450729","17.5243482","20.4450729","0","0","0","7.916416478"
"Tajikistan","Pineapples and products","0","0","0","0","0","0","0","0","0"
"Tajikistan","Potatoes and products","179.6444494","162.7108823","171.6017975","167.5332528","201.5657505","172.6109977","176.9271807","185.2981834","176.1638694"
"Tajikistan","Poultry Meat","4.619821089","0","13.85946327","11.87953994","40.02347706","19.33181221","0","0","10.88792782"
"Tajikistan","Pulses, Other and products","0","0","0","0","0","0","0","0","0"
"Tajikistan","Rape and Mustard Oil","3.130310796","3.130310796","3.130310796","3.130310796","3.130310796","3.130310796","3.130310796","3.130310796","3.130310796"
"Tajikistan","Rice (Milled Equivalent)","59.42966842","53.82773482","56.76901213","55.42306317","66.68163564","57.10287403","58.53074627","61.30002702","58.27822894"
"Tajikistan","Rye and products","0.857360364","0.776544233","0.818976484","0.799559191","0.961980655","0.823792933","0.84439209","0.884343037","0.840749156"
"Tajikistan","Sesame seed","0","0","0","0","0","0","0","0","0"
"Tajikistan","Sesameseed Oil","0","0","0","0","0","0","0","0","0"
"Tajikistan","Sorghum and products","0","0","0","0","0","0","0","0","0"
"Tajikistan","Soyabean Oil","2.086873864","2.086873864","2.086873864","2.086873864","2.086873864","2.086873864","2.086873864","2.086873864","2.086873864"
"Tajikistan","Soyabeans","0","0","0","0","0","0","0","0","0"
"Tajikistan","Sugar (Raw Equivalent)","238.1733204","226.389939","226.389939","254.1052443","226.389939","226.389939","226.389939","227.8977496","231.3339278"
"Tajikistan","Sugar beet","0.275929563","0.26227823","0.26227823","0.294387082","0.26227823","0.26227823","0.26227823","0.264025065","0.26800596"
